        YEAR       MONTH         DAY        HOUR      MINUTE   N_Cluster         LON         LAT       IND_X       IND_Y     REFLECT   yyyyy_xx1   yyyyy_xx2 yyyyyyy_xx3     yyy_xx4     yyy_xx5       RIVER         CXE    PRECIPIT         VIL
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.5889     58.0000    142.0000     23.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3744      0.3804
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.5889     59.0000    142.0000     22.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1816      0.2751
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.5889     60.0000    142.0000     20.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8148      0.1670
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.6089     52.0000    143.0000     22.1094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0891      0.3271
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.6089     53.0000    143.0000     24.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6024      0.4715
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.6089     54.0000    143.0000     28.9062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.6185      0.7352
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.6089     55.0000    143.0000     30.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.5626      0.7555
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.6089     56.0000    143.0000     26.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.1450      0.4976
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.6089     57.0000    143.0000     23.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3910      0.3783
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.6089     58.0000    143.0000     24.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6691      0.4590
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.6089     59.0000    143.0000     26.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0029      0.5233
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.6089     60.0000    143.0000     21.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9824      0.2763
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3714     -3.6289     51.0000    144.0000     21.7188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.0257      0.3554
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.6289     52.0000    144.0000     19.9844      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.7860      0.3381
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.6289     53.0000    144.0000     25.4688      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.8240      0.4907
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.6289     54.0000    144.0000     27.7344      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.8440      0.6450
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.6289     55.0000    144.0000     30.1406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      5.6036      0.7848
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.6289     56.0000    144.0000     32.5781      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      8.2089      0.9165
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.6289     57.0000    144.0000     29.1562      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      4.8029      0.6433
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.6289     58.0000    144.0000     28.0625      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      4.0467      0.6100
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.6289     59.0000    144.0000     26.6094      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.2229      0.5846
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.6289     60.0000    144.0000     21.1250      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.9364      0.2629
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1714     -3.6289     61.0000    144.0000     20.7188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8798      0.2091
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3714     -3.6489     51.0000    145.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8128      0.3567
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.6489     52.0000    145.0000     20.4375      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8426      0.3424
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.6489     53.0000    145.0000     23.1406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.2759      0.3965
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.6489     54.0000    145.0000     26.6719      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.2546      0.5274
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.6489     55.0000    145.0000     30.3281      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      5.7706      0.7304
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.6489     56.0000    145.0000     33.2188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      9.0754      0.9810
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.6489     57.0000    145.0000     29.6875      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      5.2197      0.6796
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.6489     58.0000    145.0000     29.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.9947      0.6845
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.6489     59.0000    145.0000     26.0781      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      2.9656      0.5104
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.6489     60.0000    145.0000     20.9219      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.9076      0.2765
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1714     -3.6489     61.0000    145.0000     20.7188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8798      0.2095
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4514     -3.6689     47.0000    146.0000     20.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8713      0.3041
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4314     -3.6689     48.0000    146.0000     20.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8426      0.4245
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3714     -3.6689     51.0000    146.0000     20.8594      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8989      0.4118
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.6689     52.0000    146.0000     23.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3613      0.5250
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.6689     53.0000    146.0000     23.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4385      0.4565
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.6689     54.0000    146.0000     25.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.9275      0.4924
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.6689     55.0000    146.0000     22.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1481      0.3778
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.6689     56.0000    146.0000     27.3438      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.6158      0.5057
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.6689     57.0000    146.0000     29.1562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.8029      0.6564
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.6689     58.0000    146.0000     29.3438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.9461      0.6936
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.6689     59.0000    146.0000     27.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.8346      0.5919
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.6689     60.0000    146.0000     22.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0710      0.2799
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4714     -3.6889     46.0000    147.0000     21.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9522      0.2873
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4514     -3.6889     47.0000    147.0000     20.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7897      0.2911
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4314     -3.6889     48.0000    147.0000     21.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0159      0.4022
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4114     -3.6889     49.0000    147.0000     20.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8266      0.4304
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3914     -3.6889     50.0000    147.0000     20.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8630      0.3931
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3714     -3.6889     51.0000    147.0000     20.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8345      0.3904
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.6889     52.0000    147.0000     24.6094      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.5986      0.5784
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.6889     53.0000    147.0000     26.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.9295      0.5816
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.6889     54.0000    147.0000     21.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9208      0.3668
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.6889     55.0000    147.0000     20.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8187      0.2716
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.6889     56.0000    147.0000     22.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2132      0.3200
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.6889     57.0000    147.0000     23.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2547      0.3098
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.6889     58.0000    147.0000     25.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7808      0.4139
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.6889     59.0000    147.0000     28.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.0965      0.5772
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.6889     60.0000    147.0000     22.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1873      0.2918
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4714     -3.7089     46.0000    148.0000     20.7812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8882      0.2891
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4314     -3.7089     48.0000    148.0000     21.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9545      0.3878
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4114     -3.7089     49.0000    148.0000     20.1094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8012      0.4050
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3714     -3.7089     51.0000    148.0000     23.1719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2820      0.4898
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.7089     52.0000    148.0000     25.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6974      0.5566
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.7089     53.0000    148.0000     26.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.3681      0.6344
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.7089     54.0000    148.0000     21.8281      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.0431      0.2800
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.7089     56.0000    148.0000     20.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9076      0.2751
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.7089     57.0000    148.0000     22.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1564      0.3136
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.7089     58.0000    148.0000     23.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3910      0.3660
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.7089     59.0000    148.0000     25.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.9275      0.4270
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.7089     60.0000    148.0000     23.9688      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.4489      0.3346
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1714     -3.7089     61.0000    148.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.2264
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4714     -3.7289     46.0000    149.0000     20.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9033      0.2873
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4514     -3.7289     47.0000    149.0000     20.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8672      0.2673
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4314     -3.7289     48.0000    149.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8128      0.2280
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3714     -3.7289     51.0000    149.0000     21.6875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0208      0.4661
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.7289     52.0000    149.0000     21.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0014      0.3909
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.7289     53.0000    149.0000     23.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3744      0.4440
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.7289     54.0000    149.0000     23.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2577      0.3238
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.7289     57.0000    149.0000     22.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1930      0.3342
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.7289     58.0000    149.0000     23.9531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4454      0.3798
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.7289     59.0000    149.0000     23.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2517      0.2631
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.7289     60.0000    149.0000     21.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0184      0.2434
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4314     -3.7489     48.0000    150.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.2260
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.4114     -3.7489     49.0000    150.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.2346
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3514     -3.7489     52.0000    150.0000     21.4688      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.9871      0.4263
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.7489     53.0000    150.0000     23.0781      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.2637      0.4692
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.7489     54.0000    150.0000     27.1562      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.5112      0.5032
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.7489     55.0000    150.0000     23.4219      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3322      0.3360
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.7489     57.0000    150.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.2846
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.7489     58.0000    150.0000     26.2969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.0689      0.4586
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.7489     59.0000    150.0000     24.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.5720      0.3294
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.7489     60.0000    150.0000     22.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0761      0.2395
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1714     -3.7489     61.0000    150.0000     20.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8167      0.2161
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.7689     53.0000    151.0000     22.1719      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.0996      0.4802
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.7689     54.0000    151.0000     27.3438      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      3.6158      0.5294
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.7689     55.0000    151.0000     23.2656      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3006      0.3382
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.7689     56.0000    151.0000     23.7344      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3977      0.2344
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2514     -3.7689     57.0000    151.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.2130
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.7689     58.0000    151.0000     21.2656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9568      0.2740
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.7689     59.0000    151.0000     24.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.4027      0.4049
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1914     -3.7689     60.0000    151.0000     22.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1129      0.2462
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.1714     -3.7689     61.0000    151.0000     20.4219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8406      0.2194
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.7889     53.0000    152.0000     20.7500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8840      0.2132
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3114     -3.7889     54.0000    152.0000     23.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3226      0.3866
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2914     -3.7889     55.0000    152.0000     23.9062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4350      0.3714
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2714     -3.7889     56.0000    152.0000     23.7344      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.3977      0.2344
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2314     -3.7889     58.0000    152.0000     21.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9824      0.2865
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.2114     -3.7889     59.0000    152.0000     24.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.4925      0.4297
   2014.0000     10.0000      1.0000      0.0000      0.0000      1.0000    -61.3314     -3.8089     53.0000    153.0000     20.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8285      0.2033
