        YEAR       MONTH         DAY        HOUR      MINUTE   N_Cluster         LON         LAT       IND_X       IND_Y     REFLECT   yyyyy_xx1   yyyyy_xx2 yyyyyyy_xx3     yyy_xx4     yyy_xx5       RIVER         CXE    PRECIPIT         VIL
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7514     -1.8489     82.0000     55.0000     23.3906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.9466      0.2528
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7314     -1.8489     83.0000     55.0000     21.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0184      0.2135
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7114     -1.8489     84.0000     55.0000     20.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8925      0.1906
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.6914     -1.8489     85.0000     55.0000     20.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7897      0.1833
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.8114     -1.8689     79.0000     56.0000     20.7969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8904      0.1963
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7914     -1.8689     80.0000     56.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.4945      0.2194
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7714     -1.8689     81.0000     56.0000     20.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9033      0.1966
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7514     -1.8689     82.0000     56.0000     20.2812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8226      0.1877
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7914     -1.8889     80.0000     57.0000     20.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8426      0.1903
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7514     -1.8889     82.0000     57.0000     20.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7916      0.2118
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7314     -1.8889     83.0000     57.0000     20.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8798      0.2179
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7114     -1.8889     84.0000     57.0000     21.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9364      0.2600
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.6914     -1.8889     85.0000     57.0000     20.1562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8070      0.2486
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.6714     -1.8889     86.0000     57.0000     20.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8031      0.2476
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7514     -1.9089     82.0000     58.0000     22.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.6482      0.2913
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7314     -1.9089     83.0000     58.0000     22.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.7394      0.3085
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7114     -1.9089     84.0000     58.0000     22.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.5694      0.2727
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.6914     -1.9089     85.0000     58.0000     20.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9142      0.2471
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.6714     -1.9089     86.0000     58.0000     20.1562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8070      0.2355
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7314     -1.9289     83.0000     59.0000     20.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8031      0.2557
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7114     -1.9289     84.0000     59.0000     20.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7878      0.2365
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.6714     -1.9289     86.0000     59.0000     20.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8050      0.2973
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7314     -1.9489     83.0000     60.0000     21.7656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.5092      0.2723
   2014.0000      8.0000      1.0000      0.0000      0.0000      5.0000    -60.7114     -1.9489     84.0000     60.0000     21.7656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      1.5092      0.3767
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.7089     83.0000     48.0000     22.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1676      0.2864
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.7089     84.0000     48.0000     22.2812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1182      0.2474
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.7289     81.0000     49.0000     25.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7553      0.6110
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.7289     82.0000     49.0000     24.3438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.5347      0.5470
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.7289     83.0000     49.0000     21.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9660      0.2442
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.7289     84.0000     49.0000     20.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8610      0.2486
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.7489     80.0000     50.0000     28.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.3020      0.6160
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.7489     81.0000     50.0000     29.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.4149      0.5749
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.7489     82.0000     50.0000     26.5312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.1837      0.4426
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.7489     83.0000     50.0000     23.5469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3580      0.3652
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.7489     84.0000     50.0000     21.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0531      0.2610
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.6914     -1.7489     85.0000     50.0000     20.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8187      0.2134
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.7689     80.0000     51.0000     33.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      9.7429      0.7673
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.7689     81.0000     51.0000     32.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      7.5720      0.7000
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.7689     82.0000     51.0000     24.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4769      0.3772
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.7689     83.0000     51.0000     25.4219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.6759      0.4290
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.7689     84.0000     51.0000     21.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0531      0.2453
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.6914     -1.7689     85.0000     51.0000     21.3906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9753      0.2336
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.8114     -1.7889     79.0000     52.0000     25.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7553      0.3270
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.7889     80.0000     52.0000     25.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6974      0.3149
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.7889     81.0000     52.0000     30.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.9136      0.6316
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.7889     82.0000     52.0000     32.1562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      7.6840      0.7160
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.7889     83.0000     52.0000     25.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.7556      0.3786
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.7889     84.0000     52.0000     23.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2547      0.3349
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.6914     -1.7889     85.0000     52.0000     20.7500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8840      0.2226
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.8314     -1.8089     78.0000     53.0000     22.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0813      0.2251
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.8114     -1.8089     79.0000     53.0000     23.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2975      0.2774
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.8089     80.0000     53.0000     24.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4558      0.3114
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.8089     81.0000     53.0000     31.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      6.6183      0.5856
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.8089     82.0000     53.0000     29.6875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.2197      0.4940
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.8089     83.0000     53.0000     24.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.2656      0.3791
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.8089     84.0000     53.0000     22.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1236      0.3046
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.8314     -1.8289     78.0000     54.0000     21.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0431      0.2472
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.8289     80.0000     54.0000     25.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.6498      0.3517
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.8289     81.0000     54.0000     25.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.8447      0.3746
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.8289     82.0000     54.0000     26.5312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.1837      0.3908
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.8289     83.0000     54.0000     25.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.7489      0.3604
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.8289     84.0000     54.0000     22.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1399      0.2358
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.6914     -1.8289     85.0000     54.0000     21.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0257      0.2022
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.8114     -1.8489     79.0000     55.0000     20.8594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8989      0.2538
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.8489     80.0000     55.0000     21.3438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9683      0.2428
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.8489     81.0000     55.0000     23.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2607      0.3889
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.8489     82.0000     55.0000     23.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.1311      0.3331
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.8489     83.0000     55.0000     25.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.5356      0.3054
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.8489     84.0000     55.0000     21.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0111      0.2095
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.6914     -1.8489     85.0000     55.0000     20.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8968      0.1945
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.8689     81.0000     56.0000     22.9844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2457      0.2517
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.8689     82.0000     56.0000     22.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1676      0.2546
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.8689     83.0000     56.0000     21.2812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9591      0.2165
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.8689     84.0000     56.0000     20.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8031      0.2030
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7914     -1.8889     80.0000     57.0000     20.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8589      0.2059
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.8889     81.0000     57.0000     20.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8589      0.2104
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.8889     82.0000     57.0000     21.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9660      0.2522
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.8889     83.0000     57.0000     21.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0038      0.2639
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.8889     84.0000     57.0000     21.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9386      0.2468
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.6914     -1.8889     85.0000     57.0000     20.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8385      0.2259
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7714     -1.9089     81.0000     58.0000     19.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7841      0.1974
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7514     -1.9089     82.0000     58.0000     20.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8385      0.2181
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7314     -1.9089     83.0000     58.0000     21.9531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0633      0.2432
   2014.0000      8.0000      1.0000      0.0000     12.0000      6.0000    -60.7114     -1.9089     84.0000     58.0000     21.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9386      0.2524
