        YEAR       MONTH         DAY        HOUR      MINUTE   N_Cluster         LON         LAT       IND_X       IND_Y     REFLECT   yyyyy_xx1   yyyyy_xx2 yyyyyyy_xx3     yyy_xx4     yyy_xx5       RIVER         CXE    PRECIPIT         VIL
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.7314     -1.7689     83.0000     51.0000     20.7812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8882      0.1605
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8714     -1.7889     76.0000     52.0000     25.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.8032      0.7442
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8514     -1.7889     77.0000     52.0000     25.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.5418      0.6083
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8314     -1.7889     78.0000     52.0000     23.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3910      0.3794
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8114     -1.7889     79.0000     52.0000     23.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.1311      0.3238
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.7914     -1.7889     80.0000     52.0000     22.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1481      0.2810
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.8089     74.0000     53.0000     25.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.8032      0.5977
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8914     -1.8089     75.0000     53.0000     28.7656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.5178      0.7571
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8714     -1.8089     76.0000     53.0000     26.2969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.0689      0.6117
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8514     -1.8089     77.0000     53.0000     23.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3132      0.3833
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8314     -1.8089     78.0000     53.0000     23.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3354      0.3065
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8114     -1.8089     79.0000     53.0000     21.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9296      0.2734
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.8289     73.0000     54.0000     23.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3226      0.3923
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.8289     74.0000     54.0000     24.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4593      0.4322
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8914     -1.8289     75.0000     54.0000     22.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1564      0.3552
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8714     -1.8289     76.0000     54.0000     20.6875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8755      0.3005
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8514     -1.8289     77.0000     54.0000     21.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0014      0.2510
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8314     -1.8289     78.0000     54.0000     20.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9142      0.2480
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.8489     72.0000     55.0000     24.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4840      0.4551
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.8489     73.0000     55.0000     22.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1959      0.3500
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.8489     74.0000     55.0000     21.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0062      0.3088
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.8689     71.0000     56.0000     27.9375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.9682      0.8057
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.8689     72.0000     56.0000     23.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4282      0.3861
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.8689     73.0000     56.0000     22.7500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2016      0.3615
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -1.8889     70.0000     57.0000     27.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.8440      0.7153
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.8889     71.0000     57.0000     24.2656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.5164      0.4551
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.8889     72.0000     57.0000     22.3438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1290      0.3525
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.8889     73.0000     57.0000     22.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0761      0.3369
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.8889     74.0000     57.0000     22.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1788      0.3220
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0314     -1.9089     68.0000     58.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0233      0.4871
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -1.9089     69.0000     58.0000     21.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9252      0.3672
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -1.9089     70.0000     58.0000     21.9531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0633      0.3535
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.9089     71.0000     58.0000     20.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8713      0.2754
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.9089     72.0000     58.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0233      0.3018
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.9089     73.0000     58.0000     21.6875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0208      0.3053
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.9089     74.0000     58.0000     21.7969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0381      0.2511
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -1.9289     66.0000     59.0000     27.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.5457      0.5799
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0514     -1.9289     67.0000     59.0000     28.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.3337      0.6804
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0314     -1.9289     68.0000     59.0000     28.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.1368      0.6843
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -1.9289     69.0000     59.0000     21.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9660      0.3444
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -1.9289     70.0000     59.0000     24.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4558      0.3746
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.9289     71.0000     59.0000     22.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2249      0.3158
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.9289     72.0000     59.0000     23.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3418      0.3430
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.9289     73.0000     59.0000     21.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9364      0.2908
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -1.9489     66.0000     60.0000     25.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.8284      0.5249
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0514     -1.9489     67.0000     60.0000     26.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.1067      0.5148
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0314     -1.9489     68.0000     60.0000     24.7500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6335      0.4485
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -1.9489     69.0000     60.0000     26.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.2072      0.5015
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -1.9489     70.0000     60.0000     26.3906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.1143      0.4804
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.9489     71.0000     60.0000     25.9375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.9010      0.4468
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.9489     72.0000     60.0000     21.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9895      0.3108
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -1.9689     66.0000     61.0000     22.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0710      0.3604
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0514     -1.9689     67.0000     61.0000     23.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3744      0.4057
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0314     -1.9689     68.0000     61.0000     23.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2975      0.3888
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -1.9689     69.0000     61.0000     27.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.5544      0.4885
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -1.9689     70.0000     61.0000     25.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.5984      0.4045
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.9689     71.0000     61.0000     23.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2975      0.3357
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.9689     72.0000     61.0000     21.1250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9364      0.2710
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.9689     73.0000     61.0000     20.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8925      0.3849
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.9689     74.0000     61.0000     20.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8487      0.3669
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -1.9889     66.0000     62.0000     21.9375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0607      0.3134
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0514     -1.9889     67.0000     62.0000     21.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9186      0.2803
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -1.9889     70.0000     62.0000     20.7812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8882      0.2784
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -1.9889     71.0000     62.0000     21.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9777      0.3054
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -1.9889     72.0000     62.0000     21.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0431      0.4083
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -1.9889     73.0000     62.0000     22.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1845      0.4356
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -1.9889     74.0000     62.0000     20.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8446      0.3928
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0914     -2.0089     65.0000     63.0000     20.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8776      0.1962
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -2.0089     66.0000     63.0000     20.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8325      0.2423
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -2.0089     69.0000     63.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.1473
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -2.0089     70.0000     63.0000     25.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.7624      0.5649
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -2.0089     71.0000     63.0000     21.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0282      0.4201
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -2.0089     72.0000     63.0000     21.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0456      0.4157
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -2.0089     73.0000     63.0000     21.7656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0331      0.4394
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0914     -2.0289     65.0000     64.0000     22.4219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1426      0.3155
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -2.0289     66.0000     64.0000     20.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8968      0.2907
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -2.0289     69.0000     64.0000     25.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.7759      0.4227
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -2.0289     70.0000     64.0000     23.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3226      0.4733
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -2.0289     72.0000     64.0000     22.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1676      0.4610
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -2.0289     73.0000     64.0000     22.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0865      0.4367
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -2.0289     74.0000     64.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0233      0.4381
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8314     -2.0289     78.0000     64.0000     20.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7897      0.3323
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8114     -2.0289     79.0000     64.0000     20.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8285      0.3072
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.1114     -2.0489     64.0000     65.0000     26.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.9439      0.4256
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0914     -2.0489     65.0000     65.0000     24.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.4027      0.3897
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -2.0489     66.0000     65.0000     21.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0086      0.3036
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0314     -2.0489     68.0000     65.0000     20.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8266      0.2066
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -2.0489     69.0000     65.0000     22.4219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1426      0.4051
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -2.0489     70.0000     65.0000     21.5469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9990      0.4012
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -2.0489     71.0000     65.0000     20.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8651      0.4189
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -2.0489     72.0000     65.0000     22.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0761      0.4427
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -2.0489     73.0000     65.0000     23.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3418      0.4518
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -2.0489     74.0000     65.0000     22.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0787      0.4032
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8914     -2.0489     75.0000     65.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.3481
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8714     -2.0489     76.0000     65.0000     22.8594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2220      0.4557
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8514     -2.0489     77.0000     65.0000     23.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3226      0.4370
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8314     -2.0489     78.0000     65.0000     22.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2249      0.4599
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8114     -2.0489     79.0000     65.0000     20.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8285      0.3370
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.7314     -2.0489     83.0000     65.0000     20.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7897      0.2450
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.1314     -2.0689     63.0000     66.0000     23.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2637      0.3302
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.1114     -2.0689     64.0000     66.0000     24.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.3909      0.3846
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0914     -2.0689     65.0000     66.0000     24.6406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.3677      0.3987
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0714     -2.0689     66.0000     66.0000     20.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8325      0.2739
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0314     -2.0689     68.0000     66.0000     20.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9011      0.2605
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0114     -2.0689     69.0000     66.0000     21.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9386      0.4188
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9914     -2.0689     70.0000     66.0000     21.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0406      0.4580
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9714     -2.0689     71.0000     66.0000     22.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1129      0.4639
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9514     -2.0689     72.0000     66.0000     21.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0531      0.4277
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9314     -2.0689     73.0000     66.0000     21.9688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0658      0.4250
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.9114     -2.0689     74.0000     66.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0233      0.4083
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8914     -2.0689     75.0000     66.0000     23.2969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3069      0.4381
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8714     -2.0689     76.0000     66.0000     25.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.5605      0.5471
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8514     -2.0689     77.0000     66.0000     28.1875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.1267      0.7776
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8314     -2.0689     78.0000     66.0000     26.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      3.0316      0.6315
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.8114     -2.0689     79.0000     66.0000     25.0156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      2.5109      0.5486
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.7914     -2.0689     80.0000     66.0000     22.7969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2103      0.3248
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.7714     -2.0689     81.0000     66.0000     23.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3645      0.3954
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -60.7514     -2.0689     82.0000     66.0000     23.2812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3037      0.3788
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.1514     -2.0889     62.0000     67.0000     23.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2577      0.3268
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.1314     -2.0889     63.0000     67.0000     22.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2191      0.2664
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.1114     -2.0889     64.0000     67.0000     21.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0456      0.3032
   2014.0000      3.0000      1.0000      0.0000      0.0000      2.0000    -61.0914     -2.0889     65.0000     67.0000     20.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8128      0.2658
